p=<26512,35723,6975>, v=<-3,-33,11>, a=<-1,0,0>
p=<-28080,20047,42475>, v=<-33,-46,-32>, a=<-4,1,1>
p=<-7076,-18621,-11474>, v=<-14,26,-33>, a=<-1,2,3>
p=<1238,44000,-42475>, v=<-12,31,28>, a=<0,2,-2>
p=<34922,49952,49001>, v=<6,-37,-16>, a=<4,1,0>
p=<-9116,31586,-49034>, v=<-49,42,-40>, a=<-3,3,3>
p=<-8264,24487,-45988>, v=<-9,-26,-18>, a=<2,-5,-1>
p=<-23048,-45637,-7110>, v=<8,45,11>, a=<4,-5,-4>
p=<7140,-20906,46225>, v=<-12,-2,-44>, a=<0,-4,1>
p=<26421,38933,5591>, v=<-33,-42,13>, a=<1,1,0>
p=<46795,-19259,13994>, v=<7,-11,-9>, a=<-1,-2,3>
p=<4927,-9677,-45919>, v=<5,49,-10>, a=<-3,-5,-2>
p=<25675,-47106,33770>, v=<5,26,3>, a=<3,-4,-5>
p=<-29673,39276,-49071>, v=<0,-40,-41>, a=<-3,0,-2>
p=<-6253,-47279,-35903>, v=<17,13,9>, a=<-4,-5,2>
p=<-9504,36530,-28603>, v=<-35,-49,14>, a=<2,-3,3>
p=<43490,-14282,29598>, v=<-7,3,27>, a=<-2,-5,-1>
p=<-46490,-34733,-44196>, v=<1,5,-34>, a=<-4,-2,3>
p=<23142,-3160,-33114>, v=<-44,-17,-4>, a=<4,4,-5>
p=<19173,-35980,-41597>, v=<-15,-12,27>, a=<-5,-4,4>
p=<25902,12333,24381>, v=<-32,25,26>, a=<1,4,1>
p=<-36031,12691,3956>, v=<17,-12,29>, a=<-5,-3,1>
p=<26561,28573,-5980>, v=<-9,-6,-46>, a=<-5,4,-2>
p=<2325,34663,-28894>, v=<-41,-50,-14>, a=<-2,3,-2>
p=<-34601,-46269,14132>, v=<-40,-32,-34>, a=<4,4,-2>
p=<9246,-7934,-14715>, v=<-25,-8,39>, a=<3,-1,1>
p=<-32195,28041,12676>, v=<-6,-41,-13>, a=<4,-4,3>
p=<-12116,-15,-47590>, v=<46,-31,18>, a=<-3,0,-3>
p=<37770,-43131,-9860>, v=<38,28,-37>, a=<-3,3,-5>
p=<-8847,-43145,-21216>, v=<-13,-4,44>, a=<1,-1,4>
p=<-47001,-13067,-43401>, v=<-16,26,14>, a=<2,3,3>
p=<16996,-15410,9675>, v=<-39,2,-8>, a=<0,3,3>
p=<6237,-17802,19928>, v=<35,-44,-50>, a=<1,-2,0>
p=<35182,13831,36240>, v=<3,39,12>, a=<4,1,-2>
p=<2508,-48500,34427>, v=<22,-22,-25>, a=<4,4,-3>
p=<43785,-34643,22590>, v=<7,-27,-3>, a=<-2,4,-2>
p=<-26929,342,23838>, v=<21,45,37>, a=<-5,2,-3>
p=<46394,-30242,27998>, v=<30,48,-45>, a=<-3,-5,-1>
p=<-15234,34861,8704>, v=<-45,49,-16>, a=<-4,2,-4>
p=<-8908,-36411,25550>, v=<-27,-29,-46>, a=<1,2,-2>
p=<-20515,-1285,39062>, v=<-49,45,-36>, a=<3,0,-3>
p=<-20173,-23935,-29144>, v=<-10,48,38>, a=<1,1,1>
p=<-896,-32082,17560>, v=<-31,4,19>, a=<4,3,2>
p=<-29977,3906,1155>, v=<42,0,14>, a=<-5,3,2>
p=<-29867,11825,-12381>, v=<-16,4,1>, a=<3,4,-1>
p=<-7241,-30477,43812>, v=<-20,-37,5>, a=<3,-3,-5>
p=<20519,-21649,-37086>, v=<48,33,-8>, a=<2,-3,-3>
p=<-20247,36665,17242>, v=<12,-18,38>, a=<-3,-1,2>
p=<-27731,14708,-18225>, v=<43,45,37>, a=<-3,0,-1>
p=<21061,-10908,5525>, v=<27,-12,-45>, a=<-2,-1,0>
p=<-37211,32695,37338>, v=<-11,-22,41>, a=<-5,2,-5>
p=<-34896,1589,-45233>, v=<-26,-2,-6>, a=<4,4,0>
p=<32290,-43117,33022>, v=<-7,24,37>, a=<-2,-5,2>
p=<-39283,-19564,-28414>, v=<29,-32,-35>, a=<2,-5,0>
p=<-632,42546,-20612>, v=<-5,-20,-17>, a=<-4,-2,0>
p=<49662,-635,18157>, v=<-4,37,14>, a=<1,-5,-4>
p=<-13356,30991,-45608>, v=<40,15,1>, a=<2,4,3>
p=<-43419,-1065,-9803>, v=<-35,-14,-5>, a=<1,-1,-2>
p=<-5806,-25851,-43767>, v=<-2,-47,3>, a=<-2,0,0>
p=<-6019,22883,-31475>, v=<-39,23,37>, a=<3,4,3>
p=<-2922,21814,24552>, v=<-1,10,-43>, a=<0,3,-4>
p=<-9309,-35624,35306>, v=<-4,26,1>, a=<-4,2,-2>
p=<29259,39309,24616>, v=<48,-50,0>, a=<-2,2,-2>
p=<5307,-23749,42004>, v=<-41,43,35>, a=<0,-2,1>
p=<32745,-9760,-43948>, v=<-20,-45,29>, a=<-5,-5,-1>
p=<3993,14615,-49305>, v=<-24,-13,3>, a=<-5,4,-5>
p=<986,33447,24989>, v=<2,-31,42>, a=<4,-4,1>
p=<3699,36473,-7151>, v=<-29,-19,-12>, a=<4,-4,-3>
p=<14203,4953,10658>, v=<44,38,48>, a=<-2,-3,4>
p=<49392,9238,3559>, v=<43,35,36>, a=<-4,1,1>
p=<-13602,17301,-36431>, v=<-3,-30,44>, a=<-3,-1,4>
p=<-8234,-10732,-45770>, v=<-18,8,48>, a=<0,-4,3>
p=<-6032,-40439,27013>, v=<-17,28,21>, a=<4,-3,3>
p=<-38423,49283,5803>, v=<-19,2,-28>, a=<2,-5,-5>
p=<-36415,-19383,-19697>, v=<19,-50,25>, a=<-1,-5,-1>
p=<-24882,-40247,7014>, v=<35,0,49>, a=<3,-1,0>
p=<28230,7253,-8872>, v=<-48,-22,-32>, a=<-5,-4,-2>
p=<3492,-39965,-37967>, v=<35,4,25>, a=<4,1,-5>
p=<6347,40208,30858>, v=<-35,40,-14>, a=<-1,-4,-4>
p=<22902,28212,-43321>, v=<35,-50,44>, a=<1,0,-5>
p=<-16579,33787,31187>, v=<14,-40,-38>, a=<1,1,-4>
p=<25659,-37252,14300>, v=<-25,-5,41>, a=<1,0,1>
p=<7502,-47283,-42994>, v=<2,-33,-24>, a=<-3,2,0>
p=<-13365,43527,14400>, v=<32,6,-23>, a=<-1,-5,-3>
p=<14302,2400,-17025>, v=<-16,27,-34>, a=<-4,0,1>
p=<43162,40452,16795>, v=<-43,45,16>, a=<4,2,1>
p=<-38799,44531,9353>, v=<1,27,-10>, a=<4,-3,-4>
p=<-27068,17313,-5008>, v=<-13,-29,-23>, a=<3,0,-4>
p=<-48435,-11042,18959>, v=<28,-5,-20>, a=<3,4,-5>
p=<22968,-33592,36506>, v=<-29,31,42>, a=<2,0,-3>
p=<41984,-23745,-35696>, v=<-9,48,11>, a=<0,3,-5>
p=<-1837,-20085,-31744>, v=<29,23,29>, a=<0,3,2>
p=<45619,30095,-13428>, v=<30,-13,-4>, a=<3,-5,3>
p=<29845,28671,17515>, v=<22,28,-29>, a=<3,1,1>
p=<8146,-41936,-45250>, v=<37,49,-40>, a=<-1,1,3>
p=<38565,39140,22904>, v=<0,-38,16>, a=<-2,-3,-1>
p=<-32162,9991,-14337>, v=<7,-43,-24>, a=<-5,3,1>
p=<18382,2442,49528>, v=<-34,41,2>, a=<0,4,4>
p=<-3927,-24505,37684>, v=<38,-38,-20>, a=<-5,4,-3>
p=<-49118,-26661,-32064>, v=<-15,-18,-40>, a=<0,-5,-3>
p=<-45965,-7432,716>, v=<22,43,38>, a=<1,1,-5>
p=<8661,7747,-17124>, v=<-7,23,-33>, a=<4,1,-4>
p=<1288,42491,8782>, v=<-28,29,-4>, a=<-2,-3,-3>
p=<11744,-32622,19924>, v=<-18,38,-29>, a=<3,-2,-5>
p=<-40815,-16206,48986>, v=<-1,5,-23>, a=<-2,-2,-3>
p=<10395,17834,9735>, v=<-47,-12,28>, a=<4,-3,-4>
p=<40875,23180,-21460>, v=<-29,-23,42>, a=<-2,-5,-4>
p=<-41681,-15926,-43719>, v=<34,48,-34>, a=<0,2,3>
p=<-22921,40333,18267>, v=<37,-3,-40>, a=<2,4,-5>
p=<-45008,-1533,19436>, v=<46,7,43>, a=<3,-1,4>
p=<27158,42562,6856>, v=<-4,-23,0>, a=<-1,-1,0>
p=<-29331,38588,-42041>, v=<-19,-47,26>, a=<1,-5,-5>
p=<-10331,-34432,-31883>, v=<27,-11,-34>, a=<0,-1,3>
p=<-4875,4846,-49125>, v=<8,16,9>, a=<-2,3,-2>
p=<28246,-43472,-30469>, v=<43,33,41>, a=<2,3,4>
p=<-37491,-16234,-27256>, v=<19,33,-1>, a=<1,-4,-2>
p=<37870,28310,-32940>, v=<25,0,10>, a=<-1,1,0>
p=<-41370,14524,28297>, v=<-30,29,47>, a=<-2,0,-1>
p=<-40648,43558,-6792>, v=<-41,-29,15>, a=<0,2,-4>
p=<24198,-5653,-26144>, v=<-38,-12,-46>, a=<4,-4,-3>
p=<23019,29681,-43501>, v=<44,7,36>, a=<-5,-5,4>
p=<-38176,39295,2361>, v=<26,-28,27>, a=<2,1,1>
p=<23338,5288,25217>, v=<-18,-42,38>, a=<-2,-2,2>
p=<8269,-37230,14070>, v=<12,31,15>, a=<1,3,-3>
p=<-16999,-17039,-2069>, v=<-49,22,-24>, a=<0,-5,-3>
p=<21560,-37182,40670>, v=<34,22,-15>, a=<4,4,3>
p=<12416,39687,40146>, v=<9,-22,46>, a=<-2,2,2>
p=<-31576,14788,30605>, v=<-48,-15,-27>, a=<-4,1,1>
p=<41985,17425,31876>, v=<-33,15,32>, a=<1,1,2>
p=<-45544,-42369,-1037>, v=<18,-19,21>, a=<3,0,-5>
p=<-20711,-45621,-25570>, v=<22,33,45>, a=<-4,-4,4>
p=<40719,-37964,49082>, v=<15,13,48>, a=<0,-4,-2>
p=<10338,-31985,-1224>, v=<-15,6,16>, a=<-5,2,2>
p=<-32346,-9470,40799>, v=<-48,-32,-15>, a=<1,-3,-3>
p=<-16690,-17018,-46961>, v=<15,-2,-8>, a=<4,3,-5>
p=<-12528,-20542,-34250>, v=<-20,-47,-26>, a=<0,-3,-1>
p=<15675,6480,-33578>, v=<8,-10,-11>, a=<2,-1,-3>
p=<-1949,28651,11856>, v=<47,8,-20>, a=<0,-4,1>
p=<-33979,42964,-22730>, v=<-28,-20,28>, a=<-1,-1,4>
p=<-35621,19768,-37805>, v=<-31,13,-23>, a=<-3,-1,3>
p=<-49630,-41483,-26608>, v=<42,-29,-46>, a=<-2,-4,-2>
p=<-48621,-47890,-37398>, v=<-44,-28,27>, a=<-3,-3,-3>
p=<23907,40822,687>, v=<-28,-16,4>, a=<3,-4,-2>
p=<47258,40995,-40257>, v=<38,-23,-18>, a=<0,-1,3>
p=<7130,1539,37569>, v=<-37,-50,15>, a=<1,-1,0>
p=<-12805,-27902,21728>, v=<27,23,36>, a=<-5,2,2>
p=<24189,-42447,43681>, v=<-38,-49,24>, a=<4,1,0>
p=<7546,34478,36064>, v=<-48,-49,-48>, a=<-4,1,0>
p=<-22234,-31204,43698>, v=<23,11,19>, a=<1,4,-2>
p=<1587,-32081,27606>, v=<10,-31,-14>, a=<4,2,0>
p=<5788,40918,16257>, v=<-35,2,-15>, a=<-3,-3,-3>
p=<37482,-33773,32227>, v=<17,-19,31>, a=<-4,3,-1>
p=<-29441,-8401,39450>, v=<48,44,-3>, a=<2,4,-3>
p=<-19487,43386,26018>, v=<-19,-40,22>, a=<0,-2,3>
p=<-37477,451,37781>, v=<-22,-44,7>, a=<-5,4,3>
p=<42383,-28989,-34492>, v=<40,-27,44>, a=<-2,0,1>
p=<47574,1832,-69>, v=<-15,-47,21>, a=<1,-4,-5>
p=<40661,12999,-37154>, v=<-4,0,-43>, a=<0,2,2>
p=<-41866,-48758,44116>, v=<25,-34,-28>, a=<-3,4,3>
p=<2220,38652,-42085>, v=<38,3,5>, a=<-2,0,-5>
p=<-45047,25479,-36586>, v=<-50,38,40>, a=<1,1,-2>
p=<49613,1028,37942>, v=<-36,-23,-43>, a=<-5,-2,-2>
p=<-31400,40103,25025>, v=<-4,1,11>, a=<-4,-1,0>
p=<8221,42390,34697>, v=<7,-32,33>, a=<-1,0,0>
p=<-29240,25794,-21031>, v=<21,-39,-19>, a=<-4,3,2>
p=<-3436,48836,-38330>, v=<30,6,-48>, a=<-1,3,-3>
p=<32165,-35975,-29169>, v=<13,-39,35>, a=<1,4,-4>
p=<-2242,47934,22402>, v=<-43,3,-39>, a=<-5,-4,2>
p=<-44664,-1543,43514>, v=<-24,-24,19>, a=<-3,3,4>
p=<39544,-15259,39305>, v=<32,25,43>, a=<0,-1,-1>
p=<-40834,38096,-8046>, v=<-20,37,4>, a=<-5,2,-5>
p=<-38746,-17545,-39752>, v=<47,17,16>, a=<4,0,-1>
p=<6320,-15472,-26130>, v=<-35,45,23>, a=<2,0,1>
p=<46999,-23753,35641>, v=<-45,-6,42>, a=<-5,-3,-5>
p=<3101,41630,4606>, v=<25,32,16>, a=<0,0,2>
p=<40937,47983,-35526>, v=<-16,21,-43>, a=<1,-5,3>
p=<33219,35622,41141>, v=<-45,-17,35>, a=<2,-3,0>
p=<-17845,-27471,23855>, v=<-6,20,7>, a=<-1,-1,-1>
p=<29543,-33751,49601>, v=<11,32,-11>, a=<2,4,1>
p=<48675,-15193,28819>, v=<10,-48,-9>, a=<4,1,0>
p=<3045,-24886,-7654>, v=<28,-12,-41>, a=<-3,-4,-4>
p=<-32174,-13604,-22976>, v=<-9,-14,35>, a=<1,-4,4>
p=<40132,24916,-18307>, v=<-32,-5,-20>, a=<1,0,2>
p=<26604,-20223,35197>, v=<-24,-22,-30>, a=<4,-3,2>
p=<21477,45653,49981>, v=<-29,49,-50>, a=<-5,3,-4>
p=<-14492,-47256,-24708>, v=<-41,-3,-9>, a=<2,-2,-1>
p=<-13198,-10513,-15205>, v=<1,43,-23>, a=<2,-3,4>
p=<30371,-20877,-22264>, v=<47,-19,-45>, a=<-3,3,1>
p=<11923,23829,46811>, v=<-31,27,-37>, a=<-2,2,0>
p=<-45494,43396,22240>, v=<-4,30,46>, a=<4,1,-2>
p=<-22609,826,-23084>, v=<-10,0,-48>, a=<2,-5,0>
p=<-45715,-42673,-27039>, v=<11,41,-2>, a=<2,-1,-2>
p=<44426,41030,-31942>, v=<20,-26,-27>, a=<-3,-4,-4>
p=<-10555,31930,-16158>, v=<48,18,28>, a=<4,-2,1>
p=<18026,29544,-3514>, v=<-4,-6,6>, a=<-5,-2,-5>
p=<48912,2301,17791>, v=<47,-24,18>, a=<1,-5,3>
p=<-18331,5018,-44>, v=<18,-45,9>, a=<-4,-3,-5>
p=<39116,40375,-38617>, v=<-8,-49,-48>, a=<0,3,3>
p=<5669,20733,14928>, v=<-48,15,37>, a=<2,0,-2>
p=<-12116,-45461,30173>, v=<21,7,24>, a=<1,-4,4>
p=<37291,17477,-44680>, v=<-50,2,-20>, a=<2,-2,-5>
p=<37188,6396,20941>, v=<-5,-7,-49>, a=<-1,4,1>
p=<-30441,21482,23393>, v=<0,-21,-22>, a=<4,-1,-4>
p=<31452,13838,-18984>, v=<30,-48,2>, a=<-5,-1,4>
p=<-44617,-36946,9914>, v=<17,13,39>, a=<-4,3,-4>
p=<-35814,-1689,-10142>, v=<14,-21,39>, a=<4,0,2>
p=<35693,16490,40177>, v=<-25,-46,-47>, a=<3,4,-3>
p=<841,-36782,10471>, v=<-34,-23,-22>, a=<1,1,-4>
p=<-18623,39044,-4321>, v=<-8,44,26>, a=<-2,3,-2>
p=<41871,-40357,-5436>, v=<-50,-21,43>, a=<-5,-5,-4>
p=<-25088,-46374,36766>, v=<-21,43,19>, a=<-2,4,3>
p=<21302,-2528,18376>, v=<7,32,8>, a=<1,2,-1>
p=<-23223,-38419,-4511>, v=<-9,14,9>, a=<-3,4,3>
p=<-41758,41701,34273>, v=<-38,17,24>, a=<-5,3,4>
p=<16802,-13540,-22359>, v=<-13,-30,-23>, a=<-4,4,-2>
p=<33721,-5671,-44841>, v=<48,18,-36>, a=<-2,-4,-1>
p=<-8498,16913,-43762>, v=<-37,42,30>, a=<-3,-2,-4>
p=<42852,-9028,119>, v=<-36,-21,-33>, a=<-3,-4,-1>
p=<-20050,-15160,4869>, v=<-21,-39,15>, a=<0,0,4>
p=<-3026,-7075,21068>, v=<-47,-20,49>, a=<-4,2,3>
p=<17480,-31692,9132>, v=<-24,-14,-16>, a=<-1,3,-3>
p=<25300,-16585,38586>, v=<1,45,31>, a=<1,-1,-4>
p=<16013,-19380,-24543>, v=<-32,41,-38>, a=<-5,-3,3>
p=<-19299,34370,46082>, v=<-8,18,-27>, a=<-5,-1,-3>
p=<-30113,-5877,24324>, v=<40,2,0>, a=<0,-4,-5>
p=<-35752,-36522,35814>, v=<-44,34,8>, a=<-5,0,-1>
p=<36502,-2722,18258>, v=<6,-32,-49>, a=<-5,-4,1>
p=<49675,-21399,15179>, v=<-20,-45,-8>, a=<-4,1,0>
p=<24023,23965,21537>, v=<5,31,35>, a=<-3,-5,4>
p=<-1126,13966,35331>, v=<-35,-34,5>, a=<1,-2,-3>
p=<16028,-14832,36655>, v=<-32,-50,-42>, a=<4,-1,1>
p=<-6529,23237,-41302>, v=<32,5,-17>, a=<-2,2,-2>
p=<46263,5649,14472>, v=<-42,37,-15>, a=<2,-1,0>
p=<-2303,-30308,-7668>, v=<32,33,41>, a=<-5,-2,2>
p=<867,-8461,11921>, v=<-44,22,13>, a=<0,2,3>
p=<46094,41992,20373>, v=<18,-12,-45>, a=<0,-1,-4>
p=<18457,33678,13540>, v=<-23,15,24>, a=<-1,3,2>
p=<30871,-34448,49819>, v=<3,49,0>, a=<3,3,2>
p=<-26718,-38537,-23662>, v=<40,-3,21>, a=<4,4,-1>
p=<-3171,4660,-5930>, v=<-12,-36,29>, a=<-4,-2,-5>
p=<47311,1870,-37887>, v=<-18,-22,7>, a=<-5,-1,0>
p=<-21184,-13036,-17352>, v=<27,21,-36>, a=<-4,-2,0>
p=<-19766,14636,34748>, v=<-42,-2,-21>, a=<-5,-2,2>
p=<25191,15172,32747>, v=<35,-35,-26>, a=<0,-2,1>
p=<48174,-17888,41307>, v=<-46,-36,-8>, a=<4,2,1>
p=<-8317,29459,-4920>, v=<42,-29,46>, a=<-3,3,-2>
p=<10155,-8498,-4180>, v=<-40,46,7>, a=<-3,-3,-5>
p=<-19793,-1125,14045>, v=<-8,-7,16>, a=<-4,2,-3>
p=<13357,-40801,44928>, v=<-9,12,-31>, a=<1,0,-1>
p=<28756,22050,19042>, v=<45,32,41>, a=<4,0,-1>
p=<33181,40361,32037>, v=<16,-5,44>, a=<4,-4,-5>
p=<-48397,22499,37463>, v=<-25,-6,15>, a=<1,-3,0>
p=<1313,-12065,35860>, v=<29,20,-48>, a=<-1,0,-1>
p=<-3518,1830,8867>, v=<1,-49,-50>, a=<1,2,-4>
p=<-2368,-49476,43405>, v=<25,41,-48>, a=<-5,4,2>
p=<9161,38082,-6259>, v=<23,-48,20>, a=<-3,-5,0>
p=<-15204,-43935,-16910>, v=<-41,-32,-44>, a=<-5,-3,4>
p=<27932,-1842,39468>, v=<41,-47,21>, a=<-4,-4,1>
p=<-49857,49413,-27015>, v=<-30,-9,-15>, a=<-1,-4,-5>
p=<-47834,43390,-26211>, v=<-47,-4,-42>, a=<2,-3,4>
p=<-18030,-342,30945>, v=<-42,46,19>, a=<-3,-1,-2>
p=<42278,-10308,34226>, v=<-8,-16,16>, a=<0,0,-1>
p=<-39740,25329,-40904>, v=<2,24,24>, a=<-1,-3,-5>
p=<-5518,27217,-13381>, v=<-37,40,40>, a=<-5,-5,-4>
p=<-46342,-23959,48308>, v=<29,-49,11>, a=<-4,-5,-1>
p=<-5760,23309,11008>, v=<-28,-41,-10>, a=<-4,-3,1>
p=<-1822,-37504,-1950>, v=<34,1,-16>, a=<2,1,-5>
p=<42737,10957,-35578>, v=<42,32,-35>, a=<4,4,-2>
p=<5779,-31843,16993>, v=<-26,-17,36>, a=<-3,3,-1>
p=<9657,12903,23258>, v=<-14,27,-22>, a=<3,-4,-2>
p=<42004,12656,32339>, v=<49,1,19>, a=<0,-3,0>
p=<30558,-41161,-24785>, v=<29,34,39>, a=<4,-5,0>
p=<-42304,8781,27974>, v=<-22,25,-32>, a=<-5,4,4>
p=<16359,45194,-30102>, v=<-13,11,17>, a=<3,0,-4>
p=<-3594,9785,-2668>, v=<34,29,-27>, a=<-1,-3,-2>
p=<-1658,-4700,-45825>, v=<28,46,-25>, a=<-3,-5,3>
p=<21141,41399,-13620>, v=<-12,44,-1>, a=<2,1,3>
p=<-28955,5348,20876>, v=<-41,-20,-19>, a=<-1,-3,3>
p=<11226,20366,12460>, v=<-25,-17,-32>, a=<-3,-1,0>
p=<-33619,-18580,5331>, v=<26,-37,23>, a=<-1,1,4>
p=<997,-32126,34370>, v=<-23,-43,-10>, a=<3,2,-2>
p=<-7717,21690,-27160>, v=<-16,20,-2>, a=<1,-4,1>
p=<-7776,23704,1986>, v=<-3,-28,-49>, a=<1,-5,1>
p=<-35053,44648,29370>, v=<30,-31,1>, a=<0,-2,1>
p=<-30579,9091,42075>, v=<-7,5,-25>, a=<-2,-4,3>
p=<38622,12310,-26822>, v=<24,-38,-45>, a=<3,1,0>
p=<47168,-26285,31050>, v=<40,7,-40>, a=<0,-5,3>
p=<9891,21629,15143>, v=<48,-45,-6>, a=<-5,-4,0>
p=<5607,17021,35426>, v=<-24,30,15>, a=<-1,-4,-4>
p=<-42601,-14043,-46914>, v=<7,11,-6>, a=<-1,1,0>
p=<18307,-14318,736>, v=<-21,47,-31>, a=<0,-3,0>
p=<17958,34670,20365>, v=<-12,45,-30>, a=<-1,-4,0>
p=<26992,-19471,18632>, v=<-32,-29,-48>, a=<0,-4,2>
p=<-20150,46985,27307>, v=<12,13,-37>, a=<-5,0,-4>
p=<27678,-895,-19758>, v=<-42,-43,-45>, a=<-1,2,-1>
p=<-43305,30325,5969>, v=<-31,36,-5>, a=<4,1,-5>
p=<29330,26252,11417>, v=<-26,36,-42>, a=<-4,3,0>
p=<-30348,5497,36607>, v=<-16,-30,34>, a=<-4,0,-1>
p=<34342,29157,20833>, v=<5,8,-2>, a=<0,4,-3>
p=<-23671,-36811,5557>, v=<36,-7,45>, a=<-4,-4,3>
p=<41312,-9839,-486>, v=<6,-18,5>, a=<-5,3,1>
p=<-43912,-868,-4479>, v=<-29,5,25>, a=<3,-3,3>
p=<-39639,33797,-24977>, v=<-18,20,44>, a=<-4,-3,-2>
p=<-7076,14706,-42451>, v=<33,48,36>, a=<-4,3,-5>
p=<-18040,-32962,-29207>, v=<45,-33,-48>, a=<-2,2,-5>
p=<19095,-15199,17689>, v=<13,33,-15>, a=<1,1,4>
p=<1884,-9566,29408>, v=<17,-20,17>, a=<3,-5,4>
p=<40074,30507,-7409>, v=<0,22,3>, a=<-5,4,-5>
p=<15949,43490,20840>, v=<31,30,-19>, a=<1,3,2>
p=<3440,-34284,42255>, v=<-12,0,9>, a=<-2,3,2>
p=<-24680,49870,12435>, v=<-7,20,30>, a=<0,-5,-4>
p=<1208,10420,-3825>, v=<6,-32,35>, a=<0,2,-1>
p=<24274,-14404,36463>, v=<-9,9,-17>, a=<-2,-1,-5>
p=<15722,-20312,-45820>, v=<34,17,1>, a=<-5,-4,4>
p=<-1785,19353,-8522>, v=<19,-46,-2>, a=<-5,4,-5>
p=<33471,-37630,-42450>, v=<5,25,0>, a=<-3,1,1>
p=<19992,15366,1102>, v=<-16,44,41>, a=<-3,-4,-4>
p=<-14065,-11157,38928>, v=<46,-10,-10>, a=<3,-1,-3>
p=<-31551,27806,10475>, v=<-38,0,6>, a=<-1,-1,-5>
p=<-46099,-10133,-41847>, v=<45,-40,14>, a=<1,0,0>
p=<-12420,34238,-46192>, v=<-34,30,38>, a=<-3,-4,-1>
p=<9777,20324,-33833>, v=<-15,10,14>, a=<1,-2,0>
p=<5686,11334,24762>, v=<43,-1,7>, a=<-2,-1,-2>
p=<45939,46762,23124>, v=<-20,16,-24>, a=<-3,-1,-2>
p=<-41306,-13059,7146>, v=<-36,27,12>, a=<3,-5,4>
p=<22480,39717,16185>, v=<23,8,-24>, a=<-1,1,3>
p=<24771,42841,10561>, v=<42,4,-1>, a=<4,-3,-2>
p=<-24183,-7612,-8874>, v=<-6,18,20>, a=<1,-4,3>
p=<-19591,-28657,17234>, v=<-20,22,41>, a=<-2,-5,-4>
p=<-44694,47010,20435>, v=<-30,42,19>, a=<2,-1,0>
p=<25851,39365,6459>, v=<42,-15,-5>, a=<4,2,-3>
p=<-35170,-22466,-44009>, v=<43,14,33>, a=<0,-3,-3>
p=<47713,19339,5765>, v=<-24,32,-6>, a=<-1,-2,4>
p=<47434,34625,32325>, v=<-28,7,-35>, a=<2,2,1>
p=<13105,-47625,-10180>, v=<48,1,14>, a=<3,0,3>
p=<-7958,-31427,25306>, v=<-3,47,7>, a=<-3,2,1>
p=<14980,-662,44578>, v=<43,30,-15>, a=<3,-2,2>
p=<-1750,24150,-17932>, v=<-7,-42,-26>, a=<-1,-5,-2>
p=<-23398,-3761,2904>, v=<-24,-10,25>, a=<-4,1,-5>
p=<19411,40470,-14675>, v=<-9,35,19>, a=<-3,4,-4>
p=<-7879,-6519,25991>, v=<2,2,-21>, a=<1,-2,-5>
p=<30887,27671,18636>, v=<-42,-25,-1>, a=<-5,-2,4>
p=<7837,41554,-19931>, v=<8,47,9>, a=<-1,3,-1>
p=<-41901,5540,-10624>, v=<1,-2,47>, a=<0,2,2>
p=<27831,-24048,-36871>, v=<34,-12,3>, a=<0,-5,0>
p=<21597,41066,28450>, v=<44,40,31>, a=<3,1,0>
p=<27391,18867,-6638>, v=<4,13,5>, a=<3,1,3>
p=<20952,-28712,17737>, v=<31,-5,-21>, a=<-4,-1,3>
p=<-7419,36662,-38048>, v=<-17,45,-7>, a=<-4,-1,2>
p=<2657,17806,-32416>, v=<41,-39,-27>, a=<4,1,-5>
p=<-16053,14724,27470>, v=<32,-15,-12>, a=<2,-3,4>
p=<12440,15699,-36275>, v=<6,4,-8>, a=<3,4,-5>
p=<-30724,38401,25158>, v=<22,-43,36>, a=<-4,0,3>
p=<43935,35850,-2000>, v=<35,8,-6>, a=<1,-4,-3>
p=<-26185,31821,29639>, v=<-44,-32,-41>, a=<-2,-2,3>
p=<2246,-48024,-31479>, v=<-25,-4,-25>, a=<-4,-3,-4>
p=<-4489,-49991,39572>, v=<11,-36,-50>, a=<1,-5,-2>
p=<33585,-36275,31508>, v=<-38,32,-47>, a=<-1,-5,-5>
p=<-32209,26738,-31708>, v=<-47,44,46>, a=<-2,1,-2>
p=<46540,30364,-23463>, v=<16,39,33>, a=<-3,-2,1>
p=<-29071,-49255,-7879>, v=<29,46,6>, a=<-2,2,1>
p=<-19710,-22840,-22499>, v=<11,0,26>, a=<-2,3,3>
p=<43761,358,25252>, v=<46,-21,-29>, a=<2,0,3>
p=<28023,-2295,43214>, v=<-35,-22,-13>, a=<1,3,3>
p=<30028,-39251,31277>, v=<39,-14,-43>, a=<4,4,-5>
p=<-15708,26961,3163>, v=<12,3,21>, a=<4,4,-1>
p=<3208,2886,38977>, v=<-31,-13,-25>, a=<-5,-5,-3>
p=<24256,20675,-17243>, v=<23,-18,-13>, a=<1,0,4>
p=<13258,24572,7700>, v=<46,-1,27>, a=<1,-4,-1>
p=<-35262,21324,25895>, v=<43,38,22>, a=<-1,1,4>
p=<-3622,46260,22489>, v=<26,-35,18>, a=<3,-3,-3>
p=<34218,-15278,-3409>, v=<-11,-50,43>, a=<-1,-2,2>
p=<-6334,400,44859>, v=<2,5,-47>, a=<3,-2,-5>
p=<38298,1874,-43095>, v=<-22,-1,19>, a=<-2,0,2>
p=<28455,39855,20663>, v=<2,11,-9>, a=<-4,-5,4>
